Sample	gene	contig	perc_ID	perc_query_length	start	stop
ERR3904581	ISSpr2_IS3_IS407	4	87.41	100.1638002	33865	35086
ERR3904587	oqxa	3	99.4	100	424865	423690
ERR3904587	ISEam1_IS3_IS51	3	91.1	97.72357724	430786	429586
ERR3904587	oqxa	3	99.4	100	424865	423690
ERR3904587	ISEc14_IS3_IS51	3	97.17	94.64988198	430786	429584
ERR3904587	oqxa	3	99.4	100	424865	423690
ERR3904587	ISEc15_IS3_IS51	3	80.96	100.3252033	430786	429557
ERR3904587	oqxa	3	99.4	100	424865	423690
ERR3904587	ISEc24_IS3_IS51	3	80.97	99.10569106	430772	429557
ERR3904642	oqxa	9	99.4	100	54499	53324
ERR3904642	IS1351_IS3_IS407	9	91.47	100	62472	63665
ERR3904642	oqxa	9	99.4	100	54499	53324
ERR3904642	ISEcl10_IS3_IS407	9	92.96	100	62472	63665
ERR3904662	oqxa	3	99.4	100	37001	38176
ERR3904662	ISEam1_IS3_IS51	3	91.1	97.72357724	31080	32280
ERR3904662	oqxa	3	99.4	100	37001	38176
ERR3904662	ISEc14_IS3_IS51	3	97.17	94.64988198	31080	32282
ERR3904662	oqxa	3	99.4	100	37001	38176
ERR3904662	ISEc15_IS3_IS51	3	80.96	100.3252033	31080	32309
ERR3904662	oqxa	3	99.4	100	37001	38176
ERR3904662	ISEc24_IS3_IS51	3	80.97	99.10569106	31094	32309
ERR3904692	oqxa	3	99.4	100	424864	423689
ERR3904692	ISEam1_IS3_IS51	3	91.1	97.72357724	430785	429585
ERR3904692	oqxa	3	99.4	100	424864	423689
ERR3904692	ISEc14_IS3_IS51	3	97.17	94.64988198	430785	429583
ERR3904692	oqxa	3	99.4	100	424864	423689
ERR3904692	ISEc15_IS3_IS51	3	80.96	100.3252033	430785	429556
ERR3904692	oqxa	3	99.4	100	424864	423689
ERR3904692	ISEc24_IS3_IS51	3	80.97	99.10569106	430771	429556
ERR3904706	oqxa	3	99.32	100	400890	399715
ERR3904706	IS1351_IS3_IS407	3	92.29	100	407575	406370
ERR3904706	oqxa	3	99.32	100	400890	399715
ERR3904706	ISEcl10_IS3_IS407	3	94.53	100	407575	406370
ERR3931812	oqxa	3	99.32	100	402639	401464
ERR3931812	IS1351_IS3_IS407	3	92.29	100	410613	411819
ERR3931812	oqxa	3	99.32	100	402639	401464
ERR3931812	ISEcl10_IS3_IS407	3	93.87	100	410613	411819
ERR3931846	oqxa	5	96.43	100	399898	398723
ERR3931846	IS1222_IS3_IS407	5	87.58	100.2457002	408390	407169
ERR3931846	oqxa	5	96.43	100	399898	398723
ERR3931846	ISEhe4_IS3_IS407	5	83.42	100.2457002	408390	407169
ERR3931846	oqxa	5	96.43	100	399898	398723
ERR3931846	ISKpn34_IS3_IS407	5	87.24	100.1638002	408390	407169
ERR3931846	oqxa	5	96.43	100	399898	398723
ERR3931846	ISRaq1_IS3_IS407	5	89.13	100.1638002	408390	407169
ERR3931846	oqxa	5	96.43	100	399898	398723
ERR3931846	ISSen4_IS3_IS407	5	89.69	100.0819001	408390	407169
ERR3931846	oqxa	5	96.43	100	399898	398723
ERR3931846	ISSpr2_IS3_IS407	5	87.41	100.1638002	408390	407169
ERR3931848	oqxa	10	96.34	100	46632	47807
ERR3931848	ISEch12_IS3_IS407	10	89.1	100	43237	42028
ERR3931848	oqxa	10	96.34	100	46632	47807
ERR3931848	ISKpn54_IS3_IS407	10	99.26	100	43237	42028
ERR3931883	oqxa	4	96.51	100	400478	399303
ERR3931883	ISEam1_IS3_IS51	4	90.74	100.0813008	408260	409477
ERR3931883	oqxa	4	96.51	100	400478	399303
ERR3931883	ISEc14_IS3_IS51	4	96.85	97.56097561	408250	409477
ERR3931918	oqxa	5	96.34	100	372877	371702
ERR3931918	IS1222_IS3_IS407	5	89.95	100.2457002	381370	380149
ERR3931918	oqxa	5	96.34	100	372877	371702
ERR3931918	ISEhe4_IS3_IS407	5	83.35	100.3276003	381370	380149
ERR3931918	oqxa	5	96.34	100	372877	371702
ERR3931918	ISKpn34_IS3_IS407	5	87.58	100.2457002	381370	380149
ERR3931918	oqxa	5	96.34	100	372877	371702
ERR3931918	ISRaq1_IS3_IS407	5	89.45	100.1638002	381370	380149
ERR3931918	oqxa	5	96.34	100	372877	371702
ERR3931918	ISSen4_IS3_IS407	5	93.29	100.0819001	381370	380149
ERR3931918	oqxa	5	96.34	100	372877	371702
ERR3931918	ISSpr2_IS3_IS407	5	87.17	100.2457002	381370	380149
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	IS1230B_IS3_IS3	4	95.88	101.2841091	323051	321793
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	IS3_IS3_IS3	4	82.57	100.7949126	323051	321793
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	IS3F_IS3_IS3	4	82.6	100.9538951	323051	321793
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	IS3H_IS3_IS3	4	80.9	100.8723236	323051	321793
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	ISEal1_IS3_IS3	4	82.67	101.5261044	323051	321793
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	ISEc16_IS3_IS3	4	81.24	101.5273312	323051	321793
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	ISEc17_IS3_IS3	4	82.62	100.63593	323051	321793
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	ISPeat2_IS3_IS3	4	81.09	101.607717	323051	321793
ERR3932012	oqxa	4	99.4	100	318777	317602
ERR3932012	ISSty2_IS3_IS3	4	96.51	100.1588562	323051	321793
ERR3932038	oqxa	17	99.49	100	42011	43186
ERR3932038	ISEhe3_IS3_IS51	17	95.37	100.081367	33079	34307
ERR3932051	oqxa	3	99.49	100	680618	679443
ERR3932051	IS1351_IS3_IS407	3	92.29	100	687303	686098
ERR3932051	oqxa	3	99.49	100	680618	679443
ERR3932051	ISEcl10_IS3_IS407	3	94.61	100	687303	686098
ERR3932062	oqxa	4	99.23	100	389194	388019
ERR3932062	IS1351_IS3_IS407	4	91.88	100	395542	394336
ERR3932062	oqxa	4	99.23	100	389194	388019
ERR3932062	ISEcl10_IS3_IS407	4	94.37	100	395542	394336
ERR3932076	oqxa	14	99.4	100	37001	38176
ERR3932076	ISEam1_IS3_IS51	14	91.1	97.72357724	31080	32280
ERR3932076	oqxa	14	99.4	100	37001	38176
ERR3932076	ISEc14_IS3_IS51	14	97.17	94.64988198	31080	32282
ERR3932076	oqxa	14	99.4	100	37001	38176
ERR3932076	ISEc15_IS3_IS51	14	80.96	100.3252033	31080	32309
ERR3932076	oqxa	14	99.4	100	37001	38176
ERR3932076	ISEc24_IS3_IS51	14	80.97	99.10569106	31094	32309
ERR3932082	oqxa	3	99.4	100	424864	423689
ERR3932082	ISEam1_IS3_IS51	3	91.1	97.72357724	430785	429585
ERR3932082	oqxa	3	99.4	100	424864	423689
ERR3932082	ISEc14_IS3_IS51	3	97.17	94.64988198	430785	429583
ERR3932082	oqxa	3	99.4	100	424864	423689
ERR3932082	ISEc15_IS3_IS51	3	80.96	100.3252033	430785	429556
ERR3932082	oqxa	3	99.4	100	424864	423689
ERR3932082	ISEc24_IS3_IS51	3	80.97	99.10569106	430771	429556
ERR3932147	oqxa	1	99.49	100	680619	679444
ERR3932147	IS1351_IS3_IS407	1	92.29	100	687304	686099
ERR3932147	oqxa	1	99.49	100	680619	679444
ERR3932147	ISEcl10_IS3_IS407	1	94.61	100	687304	686099
ERR3932148	oqxa	12	99.4	100	139571	138396
ERR3932148	ISEam1_IS3_IS51	12	91.1	97.72357724	145492	144292
ERR3932148	oqxa	12	99.4	100	139571	138396
ERR3932148	ISEc14_IS3_IS51	12	97.17	94.64988198	145492	144290
ERR3932148	oqxa	12	99.4	100	139571	138396
ERR3932148	ISEc15_IS3_IS51	12	80.96	100.3252033	145492	144263
ERR3932148	oqxa	12	99.4	100	139571	138396
ERR3932148	ISEc24_IS3_IS51	12	80.97	99.10569106	145478	144263
ERR3932150	oqxa	12	99.4	100	139571	138396
ERR3932150	ISEam1_IS3_IS51	12	91.1	97.72357724	145492	144292
ERR3932150	oqxa	12	99.4	100	139571	138396
ERR3932150	ISEc14_IS3_IS51	12	97.17	94.64988198	145492	144290
ERR3932150	oqxa	12	99.4	100	139571	138396
ERR3932150	ISEc15_IS3_IS51	12	80.96	100.3252033	145492	144263
ERR3932150	oqxa	12	99.4	100	139571	138396
ERR3932150	ISEc24_IS3_IS51	12	80.97	99.10569106	145478	144263
ERR3932152	oqxa	12	99.4	100	139571	138396
ERR3932152	ISEam1_IS3_IS51	12	91.1	97.72357724	145492	144292
ERR3932152	oqxa	12	99.4	100	139571	138396
ERR3932152	ISEc14_IS3_IS51	12	97.17	94.64988198	145492	144290
ERR3932152	oqxa	12	99.4	100	139571	138396
ERR3932152	ISEc15_IS3_IS51	12	80.96	100.3252033	145492	144263
ERR3932152	oqxa	12	99.4	100	139571	138396
ERR3932152	ISEc24_IS3_IS51	12	80.97	99.10569106	145478	144263
ERR3932162	oqxa	3	99.4	100	424889	423714
ERR3932162	ISEam1_IS3_IS51	3	91.1	97.72357724	430810	429610
ERR3932162	oqxa	3	99.4	100	424889	423714
ERR3932162	ISEc14_IS3_IS51	3	97.17	94.64988198	430810	429608
ERR3932162	oqxa	3	99.4	100	424889	423714
ERR3932162	ISEc15_IS3_IS51	3	80.96	100.3252033	430810	429581
ERR3932162	oqxa	3	99.4	100	424889	423714
ERR3932162	ISEc24_IS3_IS51	3	80.97	99.10569106	430796	429581
ERR3932164	oqxa	12	99.4	100	139631	138456
ERR3932164	ISEam1_IS3_IS51	12	91.1	97.72357724	145552	144352
ERR3932164	oqxa	12	99.4	100	139631	138456
ERR3932164	ISEc14_IS3_IS51	12	97.17	94.64988198	145552	144350
ERR3932164	oqxa	12	99.4	100	139631	138456
ERR3932164	ISEc15_IS3_IS51	12	80.96	100.3252033	145552	144323
ERR3932164	oqxa	12	99.4	100	139631	138456
ERR3932164	ISEc24_IS3_IS51	12	80.97	99.10569106	145538	144323
ERR3932205	oqxa	3	99.4	100	37001	38176
ERR3932205	ISEam1_IS3_IS51	3	91.1	97.72357724	31080	32280
ERR3932205	oqxa	3	99.4	100	37001	38176
ERR3932205	ISEc14_IS3_IS51	3	97.17	94.64988198	31080	32282
ERR3932205	oqxa	3	99.4	100	37001	38176
ERR3932205	ISEc15_IS3_IS51	3	80.96	100.3252033	31080	32309
ERR3932205	oqxa	3	99.4	100	37001	38176
ERR3932205	ISEc24_IS3_IS51	3	80.97	99.10569106	31094	32309
ERR3932224	oqxa	4	99.15	100	392254	391079
ERR3932224	IS1351_IS3_IS407	4	91.88	100	397259	396053
ERR3932224	oqxa	4	99.15	100	392254	391079
ERR3932224	ISEcl10_IS3_IS407	4	93.95	100	397259	396053
ERR3932252	oqxa	3	99.49	100	39224	40399
ERR3932252	IS1351_IS3_IS407	3	92.29	100	32539	33744
ERR3932252	oqxa	3	99.49	100	39224	40399
ERR3932252	ISEcl10_IS3_IS407	3	94.61	100	32539	33744
ERR3932281	oqxa	3	99.4	100	37001	38176
ERR3932281	ISEam1_IS3_IS51	3	91.1	97.72357724	31080	32280
ERR3932281	oqxa	3	99.4	100	37001	38176
ERR3932281	ISEc14_IS3_IS51	3	97.17	94.64988198	31080	32282
ERR3932281	oqxa	3	99.4	100	37001	38176
ERR3932281	ISEc15_IS3_IS51	3	80.96	100.3252033	31080	32309
ERR3932281	oqxa	3	99.4	100	37001	38176
ERR3932281	ISEc24_IS3_IS51	3	80.97	99.10569106	31094	32309
ERR3932287	oqxa	1	99.49	100	39191	40366
ERR3932287	IS1351_IS3_IS407	1	92.29	100	32506	33711
ERR3932287	oqxa	1	99.49	100	39191	40366
ERR3932287	ISEcl10_IS3_IS407	1	94.61	100	32506	33711
ERR3932290	oqxa	12	99.4	100	37001	38176
ERR3932290	ISEam1_IS3_IS51	12	91.1	97.72357724	31080	32280
ERR3932290	oqxa	12	99.4	100	37001	38176
ERR3932290	ISEc14_IS3_IS51	12	97.17	94.64988198	31080	32282
ERR3932290	oqxa	12	99.4	100	37001	38176
ERR3932290	ISEc15_IS3_IS51	12	80.96	100.3252033	31080	32309
ERR3932290	oqxa	12	99.4	100	37001	38176
ERR3932290	ISEc24_IS3_IS51	12	80.97	99.10569106	31094	32309
ERR3932292	oqxa	13	99.4	100	139570	138395
ERR3932292	ISEam1_IS3_IS51	13	91.1	97.72357724	145491	144291
ERR3932292	oqxa	13	99.4	100	139570	138395
ERR3932292	ISEc14_IS3_IS51	13	97.17	94.64988198	145491	144289
ERR3932292	oqxa	13	99.4	100	139570	138395
ERR3932292	ISEc15_IS3_IS51	13	80.96	100.3252033	145491	144262
ERR3932292	oqxa	13	99.4	100	139570	138395
ERR3932292	ISEc24_IS3_IS51	13	80.97	99.10569106	145477	144262
ERR3932298	oqxa	3	99.4	100	37001	38176
ERR3932298	ISEam1_IS3_IS51	3	91.1	97.72357724	31080	32280
ERR3932298	oqxa	3	99.4	100	37001	38176
ERR3932298	ISEc14_IS3_IS51	3	97.17	94.64988198	31080	32282
ERR3932298	oqxa	3	99.4	100	37001	38176
ERR3932298	ISEc15_IS3_IS51	3	80.96	100.3252033	31080	32309
ERR3932298	oqxa	3	99.4	100	37001	38176
ERR3932298	ISEc24_IS3_IS51	3	80.97	99.10569106	31094	32309
ERR3932299	oqxa	3	99.4	100	424864	423689
ERR3932299	ISEam1_IS3_IS51	3	91.1	97.72357724	430785	429585
ERR3932299	oqxa	3	99.4	100	424864	423689
ERR3932299	ISEc14_IS3_IS51	3	97.17	94.64988198	430785	429583
ERR3932299	oqxa	3	99.4	100	424864	423689
ERR3932299	ISEc15_IS3_IS51	3	80.96	100.3252033	430785	429556
ERR3932299	oqxa	3	99.4	100	424864	423689
ERR3932299	ISEc24_IS3_IS51	3	80.97	99.10569106	430771	429556
ERR3967748	oqxa	3	99.4	100	424889	423714
ERR3967748	ISEam1_IS3_IS51	3	91.1	97.72357724	430810	429610
ERR3967748	oqxa	3	99.4	100	424889	423714
ERR3967748	ISEc14_IS3_IS51	3	97.17	94.64988198	430810	429608
ERR3967748	oqxa	3	99.4	100	424889	423714
ERR3967748	ISEc15_IS3_IS51	3	80.96	100.3252033	430810	429581
ERR3967748	oqxa	3	99.4	100	424889	423714
ERR3967748	ISEc24_IS3_IS51	3	80.97	99.10569106	430796	429581
ERR3967766	oqxa	3	99.4	100	385226	384051
ERR3967766	IS1351_IS3_IS407	3	91.47	100	393199	394392
ERR3967766	oqxa	3	99.4	100	385226	384051
ERR3967766	ISEcl10_IS3_IS407	3	92.96	100	393199	394392
ERR3967781	oqxa	4	99.4	100	385226	384051
ERR3967781	IS1351_IS3_IS407	4	91.47	100	393199	394392
ERR3967781	oqxa	4	99.4	100	385226	384051
ERR3967781	ISEcl10_IS3_IS407	4	92.96	100	393199	394392
ERR3967792	oqxa	5	99.4	100	49881	51056
ERR3967792	ISEhe3_IS3_IS51	5	87.4	100.081367	43827	42599
ERR3967801	oqxa	2	99.49	100	711293	710118
ERR3967801	IS1351_IS3_IS407	2	92.29	100	717978	716773
ERR3967801	oqxa	2	99.49	100	711293	710118
ERR3967801	ISEcl10_IS3_IS407	2	94.61	100	717978	716773
ERR3967806	oqxa	4	99.15	100	35702	36877
ERR3967806	ISEch12_IS3_IS407	4	88.77	100	27140	28349
ERR3967806	oqxa	4	99.15	100	35702	36877
ERR3967806	ISKpn54_IS3_IS407	4	98.51	100	27140	28349
ERR3967813	oqxa	4	99.4	100	42126	43301
ERR3967813	IS1351_IS3_IS407	4	91.47	100	34153	32960
ERR3967813	oqxa	4	99.4	100	42126	43301
ERR3967813	ISEcl10_IS3_IS407	4	92.96	100	34153	32960
ERR3967827	oqxa	2	93.88	100	705590	704415
ERR3967827	IS1351_IS3_IS407	2	91.8	100	711957	710751
ERR3967827	oqxa	2	93.88	100	705590	704415
ERR3967827	ISEcl10_IS3_IS407	2	94.28	100	711957	710751
ERR3967840	oqxa	4	99.49	100	387600	386425
ERR3967840	IS1351_IS3_IS407	4	92.21	100	395574	396780
ERR3967840	oqxa	4	99.49	100	387600	386425
ERR3967840	ISEcl10_IS3_IS407	4	93.79	100	395574	396780
ERR3967871	oqxa	3	99.4	100	424264	423089
ERR3967871	IS1222_IS3_IS407	3	87.57	100.1638002	428979	427760
ERR3967871	oqxa	3	99.4	100	424264	423089
ERR3967871	ISEhe4_IS3_IS407	3	83.24	100.1638002	428979	427760
ERR3967871	oqxa	3	99.4	100	424264	423089
ERR3967871	ISKpn34_IS3_IS407	3	87.23	100.0819001	428979	427760
ERR3967871	oqxa	3	99.4	100	424264	423089
ERR3967871	ISRaq1_IS3_IS407	3	89.61	100.0819001	428979	427760
ERR3967871	oqxa	3	99.4	100	424264	423089
ERR3967871	ISSen4_IS3_IS407	3	89.43	100	428979	427760
ERR3967871	oqxa	3	99.4	100	424264	423089
ERR3967871	ISSpr2_IS3_IS407	3	87.65	100.1638002	428979	427760
ERR3967882	oqxa	11	96.34	100	46649	47824
ERR3967882	ISEch12_IS3_IS407	11	89.1	100	43254	42045
ERR3967882	oqxa	11	96.34	100	46649	47824
ERR3967882	ISKpn54_IS3_IS407	11	99.26	100	43254	42045
ERR3967931	oqxa	4	99.4	100	424864	423689
ERR3967931	ISEam1_IS3_IS51	4	91.1	97.72357724	430785	429585
ERR3967931	oqxa	4	99.4	100	424864	423689
ERR3967931	ISEc14_IS3_IS51	4	97.17	94.64988198	430785	429583
ERR3967931	oqxa	4	99.4	100	424864	423689
ERR3967931	ISEc15_IS3_IS51	4	80.96	100.3252033	430785	429556
ERR3967931	oqxa	4	99.4	100	424864	423689
ERR3967931	ISEc24_IS3_IS51	4	80.97	99.10569106	430771	429556
ERR4022843	oqxa	4	99.4	100	37000	38175
ERR4022843	ISEam1_IS3_IS51	4	91.1	97.72357724	31080	32280
ERR4022843	oqxa	4	99.4	100	37000	38175
ERR4022843	ISEc14_IS3_IS51	4	97.34	94.64988198	31080	32282
ERR4022843	oqxa	4	99.4	100	37000	38175
ERR4022843	ISEc15_IS3_IS51	4	80.96	100.3252033	31080	32309
ERR4022843	oqxa	4	99.4	100	37000	38175
ERR4022843	ISEc24_IS3_IS51	4	80.97	99.10569106	31094	32309
ERR4022846	oqxa	3	99.4	100	403183	402008
ERR4022846	ISEam1_IS3_IS51	3	90.52	98.61788618	409104	407893
ERR4022846	oqxa	3	99.4	100	403183	402008
ERR4022846	ISEc14_IS3_IS51	3	96.09	98.58379229	409144	407893
ERR4022846	oqxa	3	99.4	100	403183	402008
ERR4022846	ISEc15_IS3_IS51	3	80.81	100.4065041	409104	407875
ERR4022846	oqxa	3	99.4	100	403183	402008
ERR4022846	ISEc24_IS3_IS51	3	81.01	99.3495935	409090	407875
ERR4022851	oqxa	4	99.49	100	39224	40399
ERR4022851	IS1351_IS3_IS407	4	92.29	100	32539	33744
ERR4022851	oqxa	4	99.49	100	39224	40399
ERR4022851	ISEcl10_IS3_IS407	4	94.61	100	32539	33744
ERR4022852	oqxa	4	99.49	100	362674	361499
ERR4022852	IS1351_IS3_IS407	4	92.29	100	369359	368154
ERR4022852	oqxa	4	99.49	100	362674	361499
ERR4022852	ISEcl10_IS3_IS407	4	94.61	100	369359	368154
ERR4022901	oqxa	3	99.4	100	424865	423690
ERR4022901	ISEam1_IS3_IS51	3	91.1	97.72357724	430786	429586
ERR4022901	oqxa	3	99.4	100	424865	423690
ERR4022901	ISEc14_IS3_IS51	3	97.17	94.64988198	430786	429584
ERR4022901	oqxa	3	99.4	100	424865	423690
ERR4022901	ISEc15_IS3_IS51	3	80.96	100.3252033	430786	429557
ERR4022901	oqxa	3	99.4	100	424865	423690
ERR4022901	ISEc24_IS3_IS51	3	80.97	99.10569106	430772	429557
ERR4022908	oqxa	3	96.51	100	402239	401064
ERR4022908	ISEch12_IS3_IS407	3	89.68	100	405634	406844
ERR4022908	oqxa	3	96.51	100	402239	401064
ERR4022908	ISKpn54_IS3_IS407	3	99.09	100	405634	406844
ERR4022918	oqxa	4	99.4	100	385225	384050
ERR4022918	IS1351_IS3_IS407	4	91.47	100	393198	394391
ERR4022918	oqxa	4	99.4	100	385225	384050
ERR4022918	ISEcl10_IS3_IS407	4	92.96	100	393198	394391
ERR4022921	oqxa	4	99.4	100	385225	384050
ERR4022921	IS1351_IS3_IS407	4	91.47	100	393198	394391
ERR4022921	oqxa	4	99.4	100	385225	384050
ERR4022921	ISEcl10_IS3_IS407	4	92.96	100	393198	394391
ERR4022956	oqxa	3	99.32	100	397691	396516
ERR4022956	IS1351_IS3_IS407	3	92.29	100	404377	403172
ERR4022956	oqxa	3	99.32	100	397691	396516
ERR4022956	ISEcl10_IS3_IS407	3	94.61	100	404377	403172
ERR4022973	oqxa	5	99.23	100	309921	308746
ERR4022973	IS5_IS5_IS5	5	99.08	100	313854	315048
ERR4022973	oqxa	5	99.23	100	309921	308746
ERR4022973	IS5B_IS5_IS5	5	97.93	100.08285	313854	315048
ERR4022973	oqxa	5	99.23	100	309921	308746
ERR4022973	IS5D_IS5_IS5	5	98.96	82.07326578	313854	314906
ERR4022973	oqxa	5	99.23	100	309921	308746
ERR4022973	ISEae2_IS3_IS2	5	82.48	97.2972973	317213	315922
ERR4022973	oqxa	5	99.23	100	309921	308746
ERR4022973	ISEcl1_IS3_IS2	5	98.35	100	317220	315885
ERR4022973	oqxa	5	99.23	100	309921	308746
ERR4022973	ISKpn26_IS5_IS5	5	91.99	100.2508361	313854	315048
ERR4022986	oqxa	3	99.4	100	424864	423689
ERR4022986	ISEam1_IS3_IS51	3	91.1	97.72357724	430785	429585
ERR4022986	oqxa	3	99.4	100	424864	423689
ERR4022986	ISEc14_IS3_IS51	3	97.17	94.64988198	430785	429583
ERR4022986	oqxa	3	99.4	100	424864	423689
ERR4022986	ISEc15_IS3_IS51	3	80.96	100.3252033	430785	429556
ERR4022986	oqxa	3	99.4	100	424864	423689
ERR4022986	ISEc24_IS3_IS51	3	80.97	99.10569106	430771	429556
ERR4023039	oqxa	17	99.4	100	58720	57545
ERR4023039	ISEam1_IS3_IS51	17	91.1	97.72357724	64641	63441
ERR4023039	oqxa	17	99.4	100	58720	57545
ERR4023039	ISEc14_IS3_IS51	17	97.17	94.64988198	64641	63439
ERR4023039	oqxa	17	99.4	100	58720	57545
ERR4023039	ISEc15_IS3_IS51	17	80.96	100.3252033	64641	63412
ERR4023039	oqxa	17	99.4	100	58720	57545
ERR4023039	ISEc24_IS3_IS51	17	80.97	99.10569106	64627	63412
ERR4023051	oqxa	3	99.4	100	424864	423689
ERR4023051	ISEam1_IS3_IS51	3	91.1	97.72357724	430785	429585
ERR4023051	oqxa	3	99.4	100	424864	423689
ERR4023051	ISEc14_IS3_IS51	3	97.17	94.64988198	430785	429583
ERR4023051	oqxa	3	99.4	100	424864	423689
ERR4023051	ISEc15_IS3_IS51	3	80.96	100.3252033	430785	429556
ERR4023051	oqxa	3	99.4	100	424864	423689
ERR4023051	ISEc24_IS3_IS51	3	80.97	99.10569106	430771	429556
ERR4023078	oqxa	3	99.57	100	383568	382393
ERR4023078	ISEam1_IS3_IS51	3	91.01	97.72357724	389489	388289
ERR4023078	oqxa	3	99.57	100	383568	382393
ERR4023078	ISEc14_IS3_IS51	3	97.09	94.64988198	389489	388287
ERR4023078	oqxa	3	99.57	100	383568	382393
ERR4023078	ISEc15_IS3_IS51	3	80.88	100.3252033	389489	388260
ERR4023078	oqxa	3	99.57	100	383568	382393
ERR4023078	ISEc24_IS3_IS51	3	80.89	99.10569106	389475	388260
ERR4023086	oqxa	3	99.57	100	383706	382531
ERR4023086	ISEam1_IS3_IS51	3	91.01	97.72357724	389627	388427
ERR4023086	oqxa	3	99.57	100	383706	382531
ERR4023086	ISEc14_IS3_IS51	3	97.09	94.64988198	389627	388425
ERR4023086	oqxa	3	99.57	100	383706	382531
ERR4023086	ISEc15_IS3_IS51	3	80.88	100.3252033	389627	388398
ERR4023086	oqxa	3	99.57	100	383706	382531
ERR4023086	ISEc24_IS3_IS51	3	80.89	99.10569106	389613	388398
ERR4023101	oqxa	5	99.4	100	39263	40438
ERR4023101	ISEam1_IS3_IS51	5	90.6	98.61788618	33344	34555
ERR4023101	oqxa	5	99.4	100	39263	40438
ERR4023101	ISEc14_IS3_IS51	5	96.49	98.58379229	33304	34555
ERR4023101	oqxa	5	99.4	100	39263	40438
ERR4023101	ISEc15_IS3_IS51	5	80.96	100.3252033	33344	34573
ERR4023101	oqxa	5	99.4	100	39263	40438
ERR4023101	ISEc24_IS3_IS51	5	81.08	99.26829268	33358	34573
ERR4023120	oqxa	3	96.43	100	417990	416815
ERR4023120	ISEch12_IS3_IS407	3	89.02	100	426839	425630
ERR4023120	oqxa	3	96.43	100	417990	416815
ERR4023120	ISKpn54_IS3_IS407	3	98.76	100	426839	425630
ERR4139181	oqxa	1	99.49	100	74373	75548
ERR4139181	IS1351_IS3_IS407	1	92.29	100	67688	68893
ERR4139181	oqxa	1	99.49	100	74373	75548
ERR4139181	ISEcl10_IS3_IS407	1	94.61	100	67688	68893
ERR4139185	oqxa	7	99.4	100	297604	296429
ERR4139185	ISEam1_IS3_IS51	7	91.1	97.72357724	303525	302325
ERR4139185	oqxa	7	99.4	100	297604	296429
ERR4139185	ISEc14_IS3_IS51	7	97.17	94.64988198	303525	302323
ERR4139185	oqxa	7	99.4	100	297604	296429
ERR4139185	ISEc15_IS3_IS51	7	80.96	100.3252033	303525	302296
ERR4139185	oqxa	7	99.4	100	297604	296429
ERR4139185	ISEc24_IS3_IS51	7	80.97	99.10569106	303511	302296
ERR4139188	oqxa	4	99.49	100	387600	386425
ERR4139188	IS1351_IS3_IS407	4	92.21	100	395574	396780
ERR4139188	oqxa	4	99.49	100	387600	386425
ERR4139188	ISEcl10_IS3_IS407	4	93.79	100	395574	396780
ERR4139190	oqxa	3	99.49	100	39224	40399
ERR4139190	IS1351_IS3_IS407	3	92.29	100	32539	33744
ERR4139190	oqxa	3	99.49	100	39224	40399
ERR4139190	ISEcl10_IS3_IS407	3	94.61	100	32539	33744
ERR4139191	oqxa	3	99.4	100	424864	423689
ERR4139191	ISEam1_IS3_IS51	3	91.1	97.72357724	430785	429585
ERR4139191	oqxa	3	99.4	100	424864	423689
ERR4139191	ISEc14_IS3_IS51	3	97.17	94.64988198	430785	429583
ERR4139191	oqxa	3	99.4	100	424864	423689
ERR4139191	ISEc15_IS3_IS51	3	80.96	100.3252033	430785	429556
ERR4139191	oqxa	3	99.4	100	424864	423689
ERR4139191	ISEc24_IS3_IS51	3	80.97	99.10569106	430771	429556
ERR4374797	oqxa	4	99.4	100	348926	347751
ERR4374797	IS1351_IS3_IS407	4	91.47	100	356899	358092
ERR4374797	oqxa	4	99.4	100	348926	347751
ERR4374797	ISEcl10_IS3_IS407	4	92.96	100	356899	358092
ERR4374803	oqxa	4	99.4	100	424864	423689
ERR4374803	ISEam1_IS3_IS51	4	91.1	97.72357724	430785	429585
ERR4374803	oqxa	4	99.4	100	424864	423689
ERR4374803	ISEc14_IS3_IS51	4	97.17	94.64988198	430785	429583
ERR4374803	oqxa	4	99.4	100	424864	423689
ERR4374803	ISEc15_IS3_IS51	4	80.96	100.3252033	430785	429556
ERR4374803	oqxa	4	99.4	100	424864	423689
ERR4374803	ISEc24_IS3_IS51	4	80.97	99.10569106	430771	429556
ERR4374815	oqxa	5	99.4	100	412065	410890
ERR4374815	ISEam1_IS3_IS51	5	91.1	97.72357724	417985	416785
ERR4374815	oqxa	5	99.4	100	412065	410890
ERR4374815	ISEc14_IS3_IS51	5	97.34	94.64988198	417985	416783
ERR4374815	oqxa	5	99.4	100	412065	410890
ERR4374815	ISEc15_IS3_IS51	5	80.96	100.3252033	417985	416756
