"Genome ID","Genome Name","Version","Kleborate version","strain","species","species_match","contig_count","N50","largest_contig","total_size","ambiguous_bases","QC_warnings","ST","virulence_score","resistance_score","num_resistance_classes","num_resistance_genes","Yersiniabactin","YbST","Colibactin","CbST","Aerobactin","AbST","Salmochelin","SmST","RmpADC","RmST","rmpA2","wzi","K_locus","K_type","K_locus_problems","K_locus_confidence","K_locus_identity","K_locus_missing_genes","O_locus","O_type","O_locus_problems","O_locus_confidence","O_locus_identity","O_locus_missing_genes","AGly_acquired","Col_acquired","Fcyn_acquired","Flq_acquired","Gly_acquired","MLS_acquired","Phe_acquired","Rif_acquired","Sul_acquired","Tet_acquired","Tgc_acquired","Tmt_acquired","Bla_acquired","Bla_inhR_acquired","Bla_ESBL_acquired","Bla_ESBL_inhR_acquired","Bla_Carb_acquired","Bla_chr","SHV_mutations","Omp_mutations","Col_mutations","Flq_mutations","truncated_resistance_hits","spurious_resistance_hits","Chr_ST","gapA","infB","mdh","pgi","phoE","rpoB","tonB","ybtS","ybtX","ybtQ","ybtP","ybtA","irp2","irp1","ybtU","ybtT","ybtE","fyuA","clbA","clbB","clbC","clbD","clbE","clbF","clbG","clbH","clbI","clbL","clbM","clbN","clbO","clbP","clbQ","iucA","iucB","iucC","iucD","iutA","iroB","iroC","iroD","iroN","rmpA","rmpD","rmpC","spurious_virulence_hits"
"65c229035fef0dac2f802667","SAMN26366778","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","39","293830","667245","5295320","yes (882)","ambiguous_bases","ST3234-3LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL1","K1","?-+*","Good","94.28%","KL1_18_manC,KL1_19_manB","O5","O5","?-*","Good","94.71%","O5_01_manC,O5_02_manB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-5^","-","-","-","-","-","-","ST3234-3LV","42","22","64","22","94","128*","114","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d75bf80266e","SAMN26369293","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","134","317823","520995","5467017","yes (785)","ambiguous_bases","ST384","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi277","KL31","K31","?-*","Good","97.54%","KL31_18_manC,KL31_19_manB","O5","O5","?-","Good","94.73%","O5_01_manC,O5_02_manB,O5_08_wbdC","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-3*","-","-","-","-","-","-","ST384","18","23","56","63","80","43","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d759b80266f","SAMN26369291","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","31","370591","1241178","5314248","yes (695)","ambiguous_bases","ST4990-1LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi495","KL55","K55","*","Very high","96.00%","","O3/O3a","O3/O3a","none","Very high","95.98%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-8^","-","-","-","-","-","-","ST4990-1LV","18","22*","18","16","94","13","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d2bb6802671","SAMN26369284","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","69","310188","695629","5495819","yes (1699)","ambiguous_bases","ST4324-2LV","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL1","K1","?-+*","Good","94.88%","KL1_18_manC,KL1_19_manB","O5","O5","?-","Good","94.72%","O5_01_manC,O5_02_manB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-4^","-","-","-","-","-","-","ST4324-2LV","38","19","175","39","133*","21","148","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0df78280267a","SAMN26368919","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","92","139555","295717","5347341","yes (1283)","ambiguous_bases","ST5715","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi164","KL139","unknown (KL139)","?-+","Good","97.76%","KL139_03_wzi,KL139_11_wcuJ","O4","O4","none","Very high","99.58%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-1^","-","-","-","-","-","-","ST5715","18","22","26","90","11","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0dab5080269a","SAMN26674911","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","166","95013","325147","5437462","yes (395)","ambiguous_bases","ST3318","0","0","1","0","-","0","-","0","-","0","-","0","-","0","-","-","KL151","unknown (KL151)","?-","Good","97.22%","KL151_02_cpsACP","OL103","unknown (OL103)","?-","Good","98.55%","OL103_04_hydrolase","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-5^","-","OmpK35-40%","-","GyrA-83A;GyrA-87Y;ParC-80I","-","-","ST3318","18","22","55","89","11","41","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d43498026ad","SAMN26764923","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","94","393483","1574949","6048570","yes (588)","ambiguous_bases","ST477","0","2","5","6","-","0","-","0","-","0","-","0","-","0","-","wzi50","KL15","K15","none","Very high","99.15%","","O5","O5","none","Very high","99.66%","","aac(6')-Ib-cr.v2","-","-","-","-","mphA","CatB4.v1?","-","-","-","-","-","OXA-1;TEM-1D.v1^","-","-","-","KPC-2","OKP-B-7^","-","-","-","-","-","TEM-150*?-0%","ST477","18","22","68","70","94","20","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d26aa8026ae","SAMN26764852","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","65","277957","643012","5467569","yes (199)","ambiguous_bases","ST1504-2LV","0","2","3","3","-","0","-","0","-","0","-","0","-","0","-","-","KL125","unknown (KL125)","*","High","90.50%","","O5","O5","*","High","94.05%","","-","-","-","-","-","mphA","-","-","-","-","-","-","TEM-1D.v1^","-","-","-","KPC-2","OKP-B-6*?","-","-","-","-","-","TEM-150*?-0%","ST1504-2LV","42","23","135","110","193*","38","249*","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d2ea38026af","SAMN26764842","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","102","144024","322405","5475403","yes (781)","ambiguous_bases","ST3272","0","3","7","6","-","0","-","0","-","0","-","0","-","0","-","-","KL123","unknown (KL123)","?*","Good","96.81%","","O3/O3a","O3/O3a","none","Very high","96.05%","","ant(2'')-Ia","-","-","-","-","mphA","-","-","sul1","-","-","dfrA15.v2","TEM-1D.v1^","-","-","-","KPC-2","OKP-A-11*?","-","OmpK36-11%","MgrB-0%","-","-","TEM-150*?-0%","ST3272","82","19","79","20","349","21","443","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0da6d38025fa","SAMN24900468","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","172","66811","194040","5625515","yes (417)","ambiguous_bases","ST1473","0","0","3","3","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL68)","unknown (K68)","?-+*","None","78.48%","KL68_02_cpsACP,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW,KL68_16_wcuC","O4","O4","none","Very high","99.65%","","aadA2","-","-","-","-","-","-","-","sul1^","-","-","dfrA21","-","-","-","-","-","OKP-B-7*","-","-","-","-","-","-","ST1473","18","22","131","61","25","38","231","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d57da8026c0","SAMN28626267","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","44","398879","748268","5331568","no","-","ST138","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi231","KL170","unknown (KL170)","?-+","Good","99.98%","KL170_17","O5","O5","none","High","94.83%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-2","-","-","-","-","-","-","ST138","18","22","26","23","31","13","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d43428025fd","SAMN24900506","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","101","265636","575542","5391497","yes (220)","ambiguous_bases","ST1602","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi164","KL53","K53","?-","Good","98.06%","KL53_18_manB","O3/O3a","O3/O3a","?-","Good","96.10%","O3/O3a_02_manB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-19^","-","-","-","-","-","-","ST1602","18","22","26","64","31","20","268","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d8218802609","SAMN25041567","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","102","125210","371682","5460297","yes (295)","ambiguous_bases","ST3256","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL34)","unknown (K34)","?-*","None","94.07%","KL34_08_wcaJ,KL34_09_rmlB,KL34_13_wzy,KL34_14_wclL,KL34_15,KL34_16","O5","O5","*","High","94.56%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-18*?","-","-","-","-","-","-","ST3256","175","22","26","23","31","13","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0dbab280260a","SAMN25041759","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","103","223006","493444","5536749","yes (454)","ambiguous_bases","ST5721","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL132)","unknown (KL132)","?-*","None","97.16%","KL132_06_wzc,KL132_07_wzy,KL132_08_wcaN,KL132_09_wcaO,KL132_17,KL132_19_wzx,KL132_20_wcpG","O12","O12","none","Very high","99.22%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-19^","-","-","-","-","-","-","ST5721","18","22","26","59","566","38","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d576c80260c","SAMN25041752","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","39","376812","650307","5295767","yes (149)","ambiguous_bases","ST5717","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi193","unknown (KL125)","unknown (KL125)","?-*","None","90.28%","KL125_09_wzy,KL125_10,KL125_12_wcaG,KL125_13_wcuH,KL125_14_wzx,KL125_15,KL125_16","O12","O12","none","Very high","99.07%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-17*","-","-","-","-","-","-","ST5717","18","22","18","108","94","37","380","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0dbac9802618","SAMN25041608","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","258","32986","103831","5345153","yes (206)","ambiguous_bases","ST2421","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi5","KL5","K5","*","Very high","98.81%","","O3/O3a","O3/O3a","none","Very high","96.02%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-A-2^","-","-","-","-","-","-","ST2421","17","19","82","39","272","21","148","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d392480261b","SAMN25041870","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","39","371698","1018012","5234959","yes (98)","ambiguous_bases","ST5736","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi492","KL133","unknown (KL133)","?-*","Good","94.59%","KL133_07_wzy,KL133_10_wcuI,KL133_17_wzx","O12","O12","none","Very high","98.66%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-3*","-","-","-","-","-","-","ST5736","18","23","433","333","11","142","228","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d667180261c","SAMN25041869","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","34","466830","1382632","5216701","no","-","ST5748","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","KL43","K43","?-*","Good","93.38%","KL43_08_wcuO,KL43_10_wcpY","O12","O12","none","Very high","98.57%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-2","-","-","-","-","fosA7*-15%","-","ST5748","18","22","18","64","114","13","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d217a80261e","SAMN25041865","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","31","394471","830217","5242301","yes (208)","ambiguous_bases","ST5744","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi381","KL159","unknown (KL159)","?-","Good","99.84%","KL159_09_wzx","OL101","unknown (OL101)","none","Very high","99.70%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-19*?","-","-","-","-","-","-","ST5744","18","22","74","16","7","326","99","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0dbc9680262a","SAMN25041885","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","81","211410","347073","5251073","yes (60)","ambiguous_bases","ST5745","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi437","unknown (KL121)","unknown (KL121)","?-+","None","97.03%","KL121_06_wzc,KL121_07_wzx,KL121_09_wzy,KL121_10_wctC,KL121_11_wcqS,KL121_12_wcqT,KL121_13_wcqU,KL121_16_wcaH,KL121_19,KL121_20_wcsO,KL121_22_manC,KL121_23_manB","O5","O5","?-","Good","95.01%","O5_01_manC,O5_02_manB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-5*?","-","-","-","-","-","-","ST5745","42","23","74","110","7","38","192","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d267180262c","SAMN25041882","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","35","347391","775648","5173907","yes (256)","ambiguous_bases","ST5736","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL133)","unknown (KL133)","?-*","None","94.81%","KL133_06_wzc,KL133_07_wzy,KL133_08_wcuD,KL133_10_wcuI,KL133_14_wcaJ,KL133_17_wzx","O12","O12","none","Very high","98.66%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-3*","-","-","-","-","-","-","ST5736","18","23","433","333","11","142","228","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d2e6d80262f","SAMN25041839","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","194","109451","370886","5707360","yes (197)","ambiguous_bases","ST5741","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi555","KL162","unknown (KL162)","?-*","Good","99.01%","KL162_08_wcaJ","unknown (OL102)","unknown (OL102)","?-+*","None","82.96%","OL102_05_wbbL,OL102_06_rhamnan,OL102_07_wzm,OL102_08_wzt","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-10*","-","-","-","-","-","-","ST5741","18","22","18","125","25","20","165","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d6e99802638","SAMN25041746","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","56","324074","644531","5307242","yes (324)","ambiguous_bases","ST5711","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi225","unknown (KL56)","unknown (K56)","?-+*","None","95.98%","KL56_08_wckY,KL56_11_wcpM,KL56_12_wcuC,KL56_13_wzy,KL56_14_wzx,KL56_15_wcuJ,KL56_19_rmlD,KL56_20_rmlC","O12","O12","?-+","Good","98.44%","O12_03_rfbD,O12_04_rfbC","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-6?","-","-","-","-","-","-","ST5711","18","22","56","375","11","38","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0dc8f980263a","SAMN25041735","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","74","227165","650869","5368854","yes (370)","ambiguous_bases","ST3880","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","-","unknown (KL16)","unknown (K16)","?-+*","Low","97.24%","KL16_08_wzy,KL16_20_manC,KL16_21_manB","O5","O5","?-*","Good","94.65%","O5_01_manC,O5_02_manB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-5^","-","-","-","-","-","-","ST3880","18","22","26","22","154","13","165","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d4c07802640","SAMN25041811","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","44","406640","733400","5421067","yes (95)","ambiguous_bases","ST5736","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi492","KL133","unknown (KL133)","?-*","Good","94.66%","KL133_10_wcuI","O12","O12","none","Very high","98.66%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-3*","-","-","-","-","-","-","ST5736","18","23","433","333","11","142","228","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d83c380255f","SAMN22024809","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","204","94510","287675","5756531","yes (1181)","ambiguous_bases","ST2276","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi545","KL111","unknown (KL111)","*","Very high","97.17%","","O12","O12","none","Very high","99.13%","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-5*?","-","-","-","-","-","-","ST2276","13","15","18","16","25","13","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0df805802560","SAMN22024808","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","31","308382","791006","5350682","yes (1378)","ambiguous_bases","ST2275","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","wzi407","KL57","K57","?-*","Good","96.31%","KL57_16_manC","O3/O3a","O3/O3a","?-","Good","96.04%","O3/O3a_01_manC","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","OKP-B-5^","-","-","-","-","-","-","ST2275","18","22","26","22","115","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0de088802561","SAMN22024807","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","50","358930","591040","5420747","yes (1270)","ambiguous_bases","ST384","0","0","2","2","-","0","-","0","-","0","-","0","-","0","-","-","KL61","K61","?+*","Good","95.93%","","O3/O3a","O3/O3a","none","Very high","95.96%","","aadA2","-","-","-","-","-","-","-","sul1","-","-","-","-","-","-","-","-","OKP-B-3*","-","-","-","-","-","-","ST384","18","23","56","63","80","43","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"65c229035fef0d2570802563","SAMN22024804","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. quasipneumoniae","strong","164","136756","278165","5809171","yes (1583)","ambiguous_bases","ST526","0","0","3","2","-","0","-","0","-","0","-","0","-","0","-","wzi84","unknown (KL72)","unknown (K72)","?-+*","Low","95.44%","KL72_02_cpsACP,KL72_12_wzy","O1/O2v3","O2a","*","High","93.23%","","aadA2","-","-","-","-","-","-","-","sul1","-","-","-","-","-","-","-","-","OKP-A-11^","-","OmpK35-0%","-","GyrA-87N","-","-","ST526","38","19","53","58","73","21","130","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
